,prc,lea,expend,allotment,fiscal_year
1896,031,890,157092.07,155247.0,2016-17
1897,031,900,1528584.0,1528584.0,2016-17
1898,031,910,4355040.26,4329332.0,2016-17
1899,031,930,549184.68,534301.0,2016-17
1900,031,940,585189.0,585189.0,2016-17
1901,031,960,6898915.0,6898915.0,2016-17
1902,031,970,2945778.0,2945778.0,2016-17
1903,031,980,6012407.89,6012408.0,2016-17
1904,031,990,3122650.0,3122650.0,2016-17
1905,032,010,11505980.97,11499384.0,2016-17
1906,032,020,2838743.0,2838743.0,2016-17
1907,032,030,877171.0,877171.0,2016-17
1908,032,040,2034865.0,2034865.0,2016-17
1909,032,050,1788076.0,1788076.0,2016-17
1910,032,060,1207398.0,1207398.0,2016-17
1911,032,070,4009550.0,4009550.0,2016-17
1912,032,080,1446207.11,1362682.0,2016-17
1913,032,090,2239445.0,2239445.0,2016-17
1914,032,100,6660273.0,6660273.0,2016-17
1915,032,110,13727824.0,13727824.0,2016-17
1916,032,111,2515640.48,2512077.0,2016-17
1917,032,120,7245696.29,7245688.0,2016-17
1918,032,130,14490127.03,14491086.0,2016-17
1919,032,132,2982477.0,2982477.0,2016-17
1920,032,140,6601679.39,6601102.0,2016-17
1921,032,150,984523.25,984525.0,2016-17
1922,032,160,4600797.01,4599478.0,2016-17
1923,032,170,1557874.92,1557730.0,2016-17
1924,032,180,7726316.0,7726316.0,2016-17
1925,032,181,2231526.0,2231526.0,2016-17
1926,032,182,1667605.0,1667605.0,2016-17
1927,032,190,4874223.0,4874223.0,2016-17
1928,032,200,1928378.92,1928501.0,2016-17
1929,032,210,1084436.0,1084436.0,2016-17
1930,032,220,797897.06,798130.0,2016-17
1931,032,230,8565792.2,8564588.0,2016-17
1932,032,240,3405978.0,3405978.0,2016-17
1933,032,241,1150632.12,1150184.0,2016-17
1934,032,250,7572633.71,7572635.0,2016-17
1935,032,260,27700497.71,27697188.0,2016-17
1936,032,270,1919152.66,1919153.0,2016-17
1937,032,280,2506116.8,2504549.0,2016-17
1938,032,290,10561516.0,10561516.0,2016-17
1939,032,291,1687138.0,1687138.0,2016-17
1940,032,292,1172660.87,1179511.0,2016-17
1941,032,300,3600904.36,3613458.0,2016-17
1942,032,310,4072788.15,4073613.0,2016-17
1943,032,320,18122189.0,18122189.0,2016-17
1944,032,330,3420268.0,3420268.0,2016-17
1945,032,340,29235120.37,29224284.0,2016-17
1946,032,350,4099143.88,4124975.0,2016-17
1947,032,360,17609302.0,17609302.0,2016-17
1948,032,370,960061.0,960061.0,2016-17
1949,032,380,698241.02,698290.0,2016-17
1950,032,390,4570887.67,4570541.0,2016-17
1951,032,400,1366673.0,1366673.0,2016-17
1952,032,410,40249120.0,40249120.0,2016-17
1953,032,420,1562920.17,1565648.0,2016-17
1954,032,421,1719185.82,1704349.0,2016-17
1955,032,422,576598.38,576981.0,2016-17
1956,032,430,9788959.0,9788959.0,2016-17
1957,032,440,4129671.0,4129671.0,2016-17
1958,032,450,7273545.0,7273545.0,2016-17
1959,032,460,1623893.0,1623893.0,2016-17
1960,032,470,4583154.73,4583119.0,2016-17
1961,032,480,405165.0,405165.0,2016-17
1962,032,490,8964721.0,8964721.0,2016-17
1963,032,491,3216393.0,3216393.0,2016-17
1964,032,500,2186366.01,2186366.0,2016-17
1965,032,510,19247425.0,19247425.0,2016-17
1966,032,520,663033.0,663033.0,2016-17
1967,032,530,4912165.72,4878403.0,2016-17
1968,032,540,5079057.57,5078499.0,2016-17
1969,032,550,6513682.1,6513678.0,2016-17
1970,032,560,2637473.0,2637473.0,2016-17
1971,032,570,1403510.97,1403511.0,2016-17
1972,032,580,2102216.0,2102216.0,2016-17
1973,032,590,3594002.0,3594002.0,2016-17
1974,032,600,57958883.69,57940920.0,2016-17
1975,032,610,1117924.0,1117924.0,2016-17
1976,032,620,2197481.0,2197581.0,2016-17
1977,032,630,6674248.0,6674248.0,2016-17
1978,032,640,8699331.0,8699331.0,2016-17
1979,032,650,13428811.76,13428620.0,2016-17
1980,032,660,1347251.71,1339506.0,2016-17
1981,032,670,14422009.38,14421800.0,2016-17
1982,032,680,4182868.0,4182868.0,2016-17
1983,032,681,5100704.11,5102606.0,2016-17
1984,032,690,889880.0,889880.0,2016-17
1985,032,700,3371832.0,3371832.0,2016-17
1986,032,710,5101361.51,5108000.0,2016-17
1987,032,720,1036477.0,1036477.0,2016-17
1988,032,730,2629209.03,2629209.0,2016-17
1989,032,740,11937228.16,11937450.0,2016-17
1990,032,750,1310532.46,1310194.0,2016-17
1991,032,760,8481529.28,8481530.0,2016-17
1992,032,761,2511994.13,2512087.0,2016-17
1993,032,770,4000941.68,3998676.0,2016-17
1994,032,780,13941829.15,13941831.0,2016-17
1995,032,790,7273129.0,7273129.0,2016-17
1996,032,800,9059786.0,9059786.0,2016-17
1997,032,810,5051645.79,5051715.0,2016-17
1998,032,820,4243392.0,4243392.0,2016-17
1999,032,821,1017066.77,1017461.0,2016-17
2000,032,830,3298250.32,3298714.0,2016-17
2001,032,840,4955665.1,4961230.0,2016-17
2002,032,850,3569743.0,3569743.0,2016-17
2003,032,860,4463299.0,4463299.0,2016-17
2004,032,861,682901.07,682756.0,2016-17
2005,032,862,900381.27,904432.0,2016-17
2006,032,870,1184884.0,1184884.0,2016-17
2007,032,880,2026573.0,2026573.0,2016-17
2008,032,890,390964.1,391308.0,2016-17
2009,032,900,17602293.0,17602293.0,2016-17
2010,032,910,3462095.4,3462457.0,2016-17
2011,032,920,85418602.0,85418602.0,2016-17
2012,032,930,1342581.36,1327265.0,2016-17
2013,032,940,815031.0,815031.0,2016-17
2014,032,950,2532505.04,2532961.0,2016-17
2015,032,960,10604732.0,10604732.0,2016-17
2016,032,970,5241169.98,5241170.0,2016-17
2017,032,980,4606960.95,4606961.0,2016-17
2018,032,990,3141397.35,3141405.0,2016-17
2019,032,995,1267789.0,1267789.0,2016-17
2020,033,010,214986.55,214988.0,2016-17
2021,033,020,72373.02,73096.0,2016-17
2022,033,030,29710.0,29710.0,2016-17
2023,033,040,63692.87,63696.0,2016-17
2024,033,050,49735.44,49736.0,2016-17
2025,033,060,39774.28,39895.0,2016-17
2026,033,070,92898.55,92905.0,2016-17
2027,033,080,57046.0,57046.0,2016-17
2028,033,090,73166.0,73166.0,2016-17
2029,033,100,157599.62,157744.0,2016-17
2030,033,110,247472.61,248561.0,2016-17
2031,033,111,32591.03,43972.0,2016-17
2032,033,120,171361.49,171761.0,2016-17
2033,033,130,376725.0,376725.0,2016-17
2034,033,132,34145.02,53489.0,2016-17
2035,033,140,129627.0,129627.0,2016-17
2036,033,150,37636.9,37692.0,2016-17
2037,033,160,79151.0,79151.0,2016-17
2038,033,170,43490.72,45523.0,2016-17
2039,033,180,146803.93,158964.0,2016-17
2040,033,181,50077.5,50154.0,2016-17
2041,033,182,38999.57,41404.0,2016-17
2042,033,190,92316.0,92316.0,2016-17
2043,033,200,46113.0,46113.0,2016-17
2044,033,210,42461.53,42462.0,2016-17
2045,033,220,26116.9,26807.0,2016-17
2046,033,230,162916.64,165315.0,2016-17
2047,033,240,94578.65,95646.0,2016-17
2048,033,241,37182.87,39104.0,2016-17
2049,033,250,105766.58,151857.0,2016-17
2050,033,260,519830.78,520149.0,2016-17
2051,033,270,60754.0,60754.0,2016-17
2052,033,280,60355.22,71508.0,2016-17
2053,033,290,223373.77,223618.0,2016-17
2054,033,291,50038.0,50038.0,2016-17
2055,033,292,30047.06,35628.0,2016-17
2056,033,300,64924.94,69914.0,2016-17
2057,033,310,33371.5,139556.0,2016-17
2058,033,320,469292.28,469318.0,2016-17
2059,033,330,93545.36,95254.0,2016-17
2060,033,340,647145.0,647145.0,2016-17
2061,033,350,95130.07,95295.0,2016-17
2062,033,360,317968.0,317968.0,2016-17
2063,033,370,35343.01,35343.0,2016-17
2064,033,380,27239.55,27277.0,2016-17
2065,033,390,132097.9,132209.0,2016-17
2066,033,400,55417.38,55665.0,2016-17
2067,033,410,801412.51,802123.0,2016-17
2068,033,420,55693.84,55772.0,2016-17
2069,033,421,45871.0,45871.0,2016-17
2070,033,422,24423.07,24850.0,2016-17
2071,033,430,240678.0,240678.0,2016-17
2072,033,440,77077.63,77090.0,2016-17
2073,033,450,139287.0,139287.0,2016-17
2074,033,460,64624.24,68889.0,2016-17
2075,033,470,131610.04,132460.0,2016-17
2076,033,480,24029.0,24029.0,2016-17
2077,033,490,167693.04,200270.0,2016-17
2078,033,491,50786.1,64995.0,2016-17
2079,033,500,50198.0,50198.0,2016-17
2080,033,510,228430.41,364479.0,2016-17
2081,033,520,30047.4,30122.0,2016-17
2082,033,530,81899.47,114084.0,2016-17
2083,033,540,111899.84,118339.0,2016-17
2084,033,550,83890.74,118556.0,2016-17
2085,033,560,59669.0,59669.0,2016-17
2086,033,570,39200.26,40162.0,2016-17
2087,033,580,53795.0,53795.0,2016-17
2088,033,590,85191.21,87825.0,2016-17
2089,033,600,1312014.39,1385034.0,2016-17
2090,033,610,39335.6,39336.0,2016-17
2091,033,620,71023.63,71041.0,2016-17
2092,033,630,175398.5,190721.0,2016-17
2093,033,640,208229.0,208229.0,2016-17
2094,033,650,325100.0,325100.0,2016-17
2095,033,660,50208.29,51070.0,2016-17
2096,033,670,256646.0,256646.0,2016-17
2097,033,680,85004.37,86292.0,2016-17
2098,033,681,85937.04,104377.0,2016-17
2099,033,690,31353.79,31354.0,2016-17
2100,033,700,85785.13,85789.0,2016-17
2101,033,710,53167.41,108739.0,2016-17
2102,033,720,35064.02,35147.0,2016-17
2103,033,730,53300.19,56911.0,2016-17
2104,033,740,253952.09,255946.0,2016-17
2105,033,750,34895.0,34895.0,2016-17
2106,033,760,97584.75,198155.0,2016-17
2107,033,761,58629.01,60330.0,2016-17
2108,033,770,121991.0,121991.0,2016-17
2109,033,780,318702.14,318703.0,2016-17
2110,033,790,160889.0,160889.0,2016-17
2111,033,800,233774.41,234669.0,2016-17
2112,033,810,121874.06,124215.0,2016-17
2113,033,820,71020.33,120253.0,2016-17
2114,033,821,38220.09,40178.0,2016-17
2115,033,830,91152.0,91152.0,2016-17
2116,033,840,97984.0,97984.0,2016-17
2117,033,850,84397.0,84397.0,2016-17
2118,033,860,117735.35,118411.0,2016-17
2119,033,861,19375.0,19375.0,2016-17
2120,033,862,21708.81,25355.0,2016-17
2121,033,870,36722.32,39868.0,2016-17
2122,033,880,41371.95,41586.0,2016-17
2123,033,890,21507.86,21508.0,2016-17
2124,033,900,441068.87,461457.0,2016-17
2125,033,910,106197.0,106197.0,2016-17
2126,033,920,1708264.02,1736050.0,2016-17
2127,033,930,38054.58,43645.0,2016-17
2128,033,940,39500.98,39501.0,2016-17
2129,033,950,50654.0,50654.0,2016-17
2130,033,960,239605.0,239605.0,2016-17
2131,033,970,134755.45,136548.0,2016-17
2132,033,980,148850.72,149488.0,2016-17
2133,033,990,83683.99,83684.0,2016-17
2134,033,995,41337.95,41345.0,2016-17
2135,034,010,210988.68,210957.0,2016-17
2136,034,030,73406.0,73406.0,2016-17
2137,034,040,180736.0,180736.0,2016-17
2138,034,050,162333.0,162333.0,2016-17
2139,034,060,110004.0,110004.0,2016-17
2140,034,080,121895.4,121854.0,2016-17
2141,034,090,243342.0,243342.0,2016-17
2142,034,100,657769.0,657769.0,2016-17
2143,034,110,28514.77,28525.0,2016-17
2144,034,111,77472.0,77472.0,2016-17
2145,034,120,651951.0,651951.0,2016-17
2146,034,130,140889.0,140889.0,2016-17
2147,034,140,30128.63,30134.0,2016-17
2148,034,150,95323.0,95323.0,2016-17
2149,034,160,239695.19,239664.0,2016-17
2150,034,170,125054.68,125054.0,2016-17
2151,034,180,198741.0,198741.0,2016-17
2152,034,181,26200.0,26200.0,2016-17
2153,034,182,163643.0,163643.0,2016-17
2154,034,190,450347.0,450347.0,2016-17
2155,034,200,177908.34,177957.0,2016-17
2156,034,210,107857.0,107857.0,2016-17
2157,034,240,260814.95,260815.0,2016-17
2158,034,241,116825.31,117921.0,2016-17
2159,034,250,28493.08,29476.0,2016-17
2160,034,280,261903.0,261903.0,2016-17
2161,034,290,200399.54,179229.0,2016-17
2162,034,291,25062.0,25062.0,2016-17
2163,034,292,76528.0,76528.0,2016-17
2164,034,310,27215.0,27215.0,2016-17
2165,034,320,341447.0,341447.0,2016-17
2166,034,330,9698.0,9698.0,2016-17
2167,034,340,476441.0,476441.0,2016-17
2168,034,350,74045.64,74046.0,2016-17
2169,034,360,455253.0,455253.0,2016-17
2170,034,370,69105.0,69105.0,2016-17
2171,034,380,62698.72,62762.0,2016-17
2172,034,390,104811.0,104811.0,2016-17
2173,034,400,30823.0,30823.0,2016-17
2174,034,410,2029399.0,2029399.0,2016-17
2175,034,420,142356.22,142773.0,2016-17
2176,034,421,33449.0,33449.0,2016-17
2177,034,422,46458.0,46458.0,2016-17
2178,034,430,127330.0,127330.0,2016-17
2179,034,440,68757.0,68757.0,2016-17
2180,034,450,298720.0,298720.0,2016-17
2181,034,460,132957.0,132957.0,2016-17
2182,034,470,211834.0,211834.0,2016-17
2183,034,480,31460.0,31460.0,2016-17
2184,034,490,396061.0,396061.0,2016-17
2185,034,491,316121.0,316121.0,2016-17
2186,034,500,195943.0,195943.0,2016-17
2187,034,510,388765.0,388765.0,2016-17
2188,034,530,527842.01,527842.0,2016-17
2189,034,540,145284.0,145284.0,2016-17
2190,034,550,602035.0,602035.0,2016-17
2191,034,560,34260.0,34260.0,2016-17
2192,034,570,43283.0,43283.0,2016-17
2193,034,580,173971.0,173971.0,2016-17
2194,034,590,2670.0,2670.0,2016-17
2195,034,600,2114938.45,2039611.0,2016-17
2196,034,610,54571.0,54571.0,2016-17
2197,034,620,80728.0,80728.0,2016-17
2198,034,640,23585.0,23585.0,2016-17
2199,034,660,97679.0,97679.0,2016-17
2200,034,670,1322651.0,1322651.0,2016-17
2201,034,680,44252.0,44252.0,2016-17
2202,034,681,629912.42,630139.0,2016-17
2203,034,690,69474.0,69474.0,2016-17
2204,034,700,35551.05,35562.0,2016-17
2205,034,710,481859.02,481859.0,2016-17
2206,034,720,89920.0,89920.0,2016-17
2207,034,730,94098.0,94098.0,2016-17
2208,034,740,100000.0,100000.0,2016-17
2209,034,750,113938.0,113938.0,2016-17
2210,034,760,875998.55,875999.0,2016-17
2211,034,761,248521.47,248583.0,2016-17
2212,034,770,338633.0,338633.0,2016-17
2213,034,780,1226824.18,1226825.0,2016-17
2214,034,790,60951.0,60951.0,2016-17
2215,034,800,51807.0,51807.0,2016-17
2216,034,820,51944.56,51935.0,2016-17
2217,034,830,307571.0,307571.0,2016-17
2218,034,850,324821.0,324821.0,2016-17
2219,034,860,30259.15,30306.0,2016-17
2220,034,861,62868.0,62868.0,2016-17
2221,034,862,2410.54,2419.0,2016-17
2222,034,870,81587.0,81587.0,2016-17
2223,034,880,181838.0,181838.0,2016-17
2224,034,890,31460.0,31460.0,2016-17
2225,034,900,1070411.0,1070411.0,2016-17
2226,034,930,3650.87,0.0,2016-17
2227,034,940,83580.0,83580.0,2016-17
2228,034,950,229163.62,229184.0,2016-17
2229,034,960,111707.14,111712.0,2016-17
2230,034,970,128132.15,128132.0,2016-17
2231,034,980,12451.71,12452.0,2016-17
2232,037,170,-29.58,0.0,2016-17
2233,037,910,2536774.89,2542070.0,2016-17
2234,037,920,6779470.0,6779470.0,2016-17
2235,037,960,2727260.0,2727260.0,2016-17
2236,039,010,127033.36,184800.0,2016-17
2237,039,060,35420.9,40000.0,2016-17
2238,039,070,60000.0,60000.0,2016-17
2239,039,100,379653.0,379653.0,2016-17
2240,039,110,215600.0,215600.0,2016-17
2241,039,120,208000.0,208000.0,2016-17
2242,039,130,768000.0,768000.0,2016-17
2243,039,140,167466.0,167466.0,2016-17
2244,039,160,30800.0,30800.0,2016-17
2245,039,220,25640.0,25640.0,2016-17
2246,039,230,141717.15,202500.0,2016-17
2247,039,240,182067.0,182067.0,2016-17
2248,039,260,336000.0,336000.0,2016-17
2249,039,280,41086.8,41718.0,2016-17
2250,039,290,222456.76,256800.0,2016-17
2251,039,291,42606.0,42606.0,2016-17
2252,039,292,41360.0,41360.0,2016-17
2253,039,310,297250.0,297250.0,2016-17
2254,039,330,16483.83,21500.0,2016-17
2255,039,350,150976.0,150976.0,2016-17
2256,039,360,400000.0,400000.0,2016-17
2257,039,370,28000.0,28000.0,2016-17
2258,039,400,32728.0,32728.0,2016-17
2259,039,420,35926.0,35926.0,2016-17
2260,039,421,46610.01,46610.0,2016-17
2261,039,460,29600.0,29600.0,2016-17
2262,039,530,120000.0,120000.0,2016-17
2263,039,540,84000.0,84000.0,2016-17
2264,039,560,39722.0,39722.0,2016-17
2265,039,570,40000.0,40000.0,2016-17
2266,039,590,90035.0,90035.0,2016-17
2267,039,610,32000.0,32000.0,2016-17
2268,039,630,109593.0,109593.0,2016-17
2269,039,650,410117.0,410117.0,2016-17
2270,039,680,160000.0,160000.0,2016-17
2271,039,690,24597.96,29333.0,2016-17
2272,039,720,40000.0,40000.0,2016-17
2273,039,750,28000.0,28000.0,2016-17
2274,039,770,27356.24,40000.0,2016-17
2275,039,790,166499.55,166500.0,2016-17
2276,039,800,234000.0,234000.0,2016-17
2277,039,810,69457.0,69457.0,2016-17
2278,039,830,42000.0,42000.0,2016-17
2279,039,840,116667.0,116667.0,2016-17
2280,039,850,56000.0,56000.0,2016-17
2281,039,860,171200.0,171200.0,2016-17
2282,039,870,70312.0,70312.0,2016-17
2283,039,940,34698.12,36849.0,2016-17
2284,039,960,163587.0,163587.0,2016-17
2285,039,990,63949.0,63949.0,2016-17
2286,039,995,22917.0,22917.0,2016-17
2287,040,070,241311.14,302214.0,2016-17
2288,040,130,285227.13,321303.0,2016-17
2289,040,320,252163.39,394927.0,2016-17
2290,040,340,17113.07,17578.0,2016-17
2291,040,400,178615.59,186889.0,2016-17
2292,040,500,89344.0,89344.0,2016-17
2293,040,550,239236.3,240000.0,2016-17
2294,040,590,189099.78,307025.0,2016-17
2295,040,600,582929.31,685722.0,2016-17
2296,040,620,210873.88,244314.0,2016-17
2297,040,660,526298.67,526300.0,2016-17
2298,040,740,167201.0,167201.0,2016-17
2299,040,780,270986.73,386813.0,2016-17
2300,040,850,230203.65,413785.0,2016-17
2301,040,862,63512.26,64921.0,2016-17
2302,040,920,178395.0,178395.0,2016-17
2303,041,280,12270.0,12270.0,2016-17
2304,042,010,405003.97,428264.0,2016-17
2305,042,040,124865.63,117427.0,2016-17
2306,042,080,139044.43,138150.0,2016-17
2307,042,140,282890.81,290115.0,2016-17
2308,042,310,364578.96,359190.0,2016-17
2309,042,320,461568.12,428264.0,2016-17
2310,042,340,389081.1,428264.0,2016-17
2311,042,400,202916.74,221040.0,2016-17
2312,042,420,69075.0,69075.0,2016-17
2313,042,470,77320.26,69075.0,2016-17
2314,042,480,83524.47,82890.0,2016-17
2315,042,580,211203.48,207225.0,2016-17
2316,042,590,216430.21,221040.0,2016-17
2317,042,640,229770.23,221040.0,2016-17
2318,042,690,196571.17,207225.0,2016-17
2319,042,730,71145.88,69075.0,2016-17
2320,042,770,207038.28,221040.0,2016-17
2321,042,830,267008.75,290114.0,2016-17
2322,042,870,139974.85,151965.0,2016-17
2323,042,910,345006.82,359190.0,2016-17
2324,043,010,372271.65,372861.0,2016-17
2325,043,040,421262.0,421262.0,2016-17
2326,043,080,227248.52,269320.0,2016-17
2327,043,140,248574.0,248574.0,2016-17
2328,043,310,310717.0,310717.0,2016-17
2329,043,320,372861.0,372861.0,2016-17
2330,043,340,372861.0,372861.0,2016-17
2331,043,400,186430.0,186430.0,2016-17
2332,043,420,303271.49,338395.0,2016-17
2333,043,470,338395.0,338395.0,2016-17
2334,043,480,62148.0,62148.0,2016-17
2335,043,580,200245.0,200245.0,2016-17
2336,043,590,186412.16,186430.0,2016-17
2337,043,640,186429.99,186430.0,2016-17
2338,043,690,200245.0,200245.0,2016-17
2339,043,730,207177.0,207177.0,2016-17
2340,043,770,186430.0,186430.0,2016-17
2341,043,830,511011.0,511011.0,2016-17
2342,043,870,124287.0,124287.0,2016-17
2343,043,910,310717.0,310717.0,2016-17
2344,043,960,669907.0,669907.0,2016-17
2345,045,010,97546.29,0.0,2016-17
2346,045,020,31168.32,0.0,2016-17
2347,045,030,11626.3,0.0,2016-17
2348,045,040,24504.72,0.0,2016-17
2349,045,050,22624.08,0.0,2016-17
2350,045,060,16925.53,0.0,2016-17
2351,045,070,32848.52,0.0,2016-17
2352,045,080,24509.87,0.0,2016-17
2353,045,090,29867.26,0.0,2016-17
2354,045,100,65045.88,0.0,2016-17
2355,045,110,98620.01,0.0,2016-17
2356,045,111,17237.31,0.0,2016-17
2357,045,120,62028.64,0.0,2016-17
2358,045,130,165829.33,0.0,2016-17
2359,045,132,18268.51,0.0,2016-17
2360,045,140,51812.86,0.0,2016-17
2361,045,150,13892.67,0.0,2016-17
2362,045,160,35362.69,0.0,2016-17
2363,045,170,23639.25,0.0,2016-17
2364,045,180,69423.87,0.0,2016-17
2365,045,181,20629.44,0.0,2016-17
2366,045,182,15833.68,0.0,2016-17
2367,045,190,41122.62,0.0,2016-17
2368,045,200,20264.8,0.0,2016-17
2369,045,210,17703.87,0.0,2016-17
2370,045,220,12003.84,0.0,2016-17
2371,045,230,77694.08,0.0,2016-17
2372,045,240,40418.84,0.0,2016-17
2373,045,241,15209.49,0.0,2016-17
2374,045,250,58474.02,0.0,2016-17
2375,045,260,212537.39,0.0,2016-17
2376,045,270,24266.0,0.0,2016-17
2377,045,280,27882.13,0.0,2016-17
2378,045,290,89862.17,0.0,2016-17
2379,045,291,20901.6,0.0,2016-17
2380,045,292,18584.56,0.0,2016-17
2381,045,300,31358.07,0.0,2016-17
2382,045,310,52343.89,0.0,2016-17
2383,045,320,187203.36,0.0,2016-17
2384,045,330,38856.21,0.0,2016-17
2385,045,340,281523.1,0.0,2016-17
2386,045,350,42327.36,0.0,2016-17
2387,045,360,130320.86,0.0,2016-17
2388,045,370,14575.88,0.0,2016-17
2389,045,380,11838.18,0.0,2016-17
2390,045,390,55314.74,0.0,2016-17
2391,045,400,23354.75,0.0,2016-17
2392,045,410,400271.83,0.0,2016-17
2393,045,420,20944.64,0.0,2016-17
2394,045,421,17305.5,0.0,2016-17
2395,045,422,10452.1,0.0,2016-17
2396,045,430,100252.19,0.0,2016-17
2397,045,440,33778.34,0.0,2016-17
2398,045,450,54953.76,0.0,2016-17
2399,045,460,29094.11,0.0,2016-17
2400,045,470,59419.62,0.0,2016-17
2401,045,480,10176.88,0.0,2016-17
2402,045,490,83663.55,0.0,2016-17
2403,045,491,27424.7,0.0,2016-17
2404,045,500,26744.08,0.0,2016-17
2405,045,510,146201.56,0.0,2016-17
2406,045,520,15628.91,0.0,2016-17
2407,045,530,43265.51,0.0,2016-17
2408,045,540,48857.5,0.0,2016-17
2409,045,550,49236.43,0.0,2016-17
2410,045,560,24018.63,0.0,2016-17
2411,045,570,15992.02,0.0,2016-17
2412,045,580,23174.28,0.0,2016-17
2413,045,590,39552.48,0.0,2016-17
2414,045,600,723032.86,0.0,2016-17
2415,045,610,18372.74,0.0,2016-17
2416,045,620,27547.55,0.0,2016-17
2417,045,630,76510.23,0.0,2016-17
2418,045,640,88488.82,0.0,2016-17
2419,045,650,138258.31,0.0,2016-17
2420,045,660,23374.14,0.0,2016-17
2421,045,670,111807.57,0.0,2016-17
2422,045,680,32131.56,0.0,2016-17
2423,045,681,42846.79,0.0,2016-17
2424,045,690,12793.58,0.0,2016-17
2425,045,700,32959.52,0.0,2016-17
2426,045,710,44005.77,0.0,2016-17
2427,045,720,13537.85,0.0,2016-17
2428,045,730,24837.94,0.0,2016-17
2429,045,740,113395.43,0.0,2016-17
2430,045,750,14483.3,0.0,2016-17
2431,045,760,86064.85,0.0,2016-17
2432,045,761,26032.73,0.0,2016-17
2433,045,770,47651.85,0.0,2016-17
2434,045,780,124401.36,0.0,2016-17
2435,045,790,61154.67,0.0,2016-17
2436,045,800,98646.03,0.0,2016-17
2437,045,810,54364.22,0.0,2016-17
2438,045,820,45186.51,0.0,2016-17
2439,045,821,14532.25,0.0,2016-17
2440,045,830,50498.45,0.0,2016-17
2441,045,840,42777.46,0.0,2016-17
2442,045,850,35500.88,0.0,2016-17
2443,045,860,48438.24,0.0,2016-17
2444,045,861,6819.32,0.0,2016-17
2445,045,862,9619.51,0.0,2016-17
2446,045,870,16002.89,0.0,2016-17
2447,045,880,21451.81,0.0,2016-17
2448,045,890,10178.71,0.0,2016-17
2449,045,900,194805.62,0.0,2016-17
2450,045,910,37253.07,0.0,2016-17
2451,045,920,799815.04,0.0,2016-17
2452,045,930,17972.59,0.0,2016-17
2453,045,940,16575.37,0.0,2016-17
2454,045,950,21920.91,0.0,2016-17
2455,045,960,100263.09,0.0,2016-17
2456,045,970,59491.91,0.0,2016-17
2457,045,980,64930.9,0.0,2016-17
2458,045,990,34882.2,0.0,2016-17
2459,045,995,18200.97,0.0,2016-17
2460,046,010,260072.07,260084.58,2016-17
2461,046,020,40574.39,40575.9,2016-17
2462,046,030,18436.97,21667.97,2016-17
2463,046,040,25095.37,25096.37,2016-17
2464,046,050,43177.36,43179.86,2016-17
2465,046,060,10878.78,10878.78,2016-17
2466,046,070,89062.49,89099.27,2016-17
2467,046,080,25741.28,30049.28,2016-17
2468,046,090,26632.19,27709.19,2016-17
2469,046,100,84046.7,84048.2,2016-17
2470,046,110,219437.66,219443.16,2016-17
2471,046,111,45498.34,45498.84,2016-17
2472,046,120,112998.15,113002.65,2016-17
2473,046,130,257743.41,257793.4,2016-17
2474,046,132,35632.93,36709.93,2016-17
2475,046,140,109621.19,123622.19,2016-17
2476,046,150,22619.28,22640.12,2016-17
2477,046,160,113380.71,113452.67,2016-17
2478,046,170,14875.67,15952.67,2016-17
2479,046,180,192580.79,192637.93,2016-17
2480,046,181,32675.05,32675.55,2016-17
2481,046,182,35261.66,35268.37,2016-17
2482,046,190,71786.49,71787.99,2016-17
2483,046,200,34563.2,34564.7,2016-17
2484,046,210,22235.1,22236.6,2016-17
2485,046,220,17340.27,17341.27,2016-17
2486,046,230,217606.51,217726.89,2016-17
2487,046,240,47650.23,47652.23,2016-17
2488,046,241,12588.59,12589.59,2016-17
2489,046,250,132277.13,132283.63,2016-17
2490,046,260,390463.09,390475.59,2016-17
2491,046,270,23130.03,23130.03,2016-17
2492,046,280,69440.58,69444.0,2016-17
2493,046,290,268272.18,268285.68,2016-17
2494,046,291,15597.43,15598.43,2016-17
2495,046,292,18636.87,18636.88,2016-17
2496,046,300,77209.77,77236.08,2016-17
2497,046,310,60871.81,60872.81,2016-17
2498,046,320,285929.17,285938.17,2016-17
2499,046,330,31709.34,31718.36,2016-17
2500,046,340,512833.4,512833.4,2016-17
2501,046,350,78486.58,83871.58,2016-17
2502,046,360,238016.52,238023.52,2016-17
2503,046,370,13447.52,13452.96,2016-17
2504,046,380,13014.89,14821.0,2016-17
2505,046,390,34974.43,34974.43,2016-17
2506,046,400,25244.12,25253.35,2016-17
2507,046,410,755853.72,755873.72,2016-17
2508,046,420,16203.38,17280.38,2016-17
2509,046,421,15961.28,15961.78,2016-17
2510,046,422,6688.31,6689.0,2016-17
2511,046,430,157508.16,157514.66,2016-17
2512,046,440,97759.16,97765.66,2016-17
2513,046,450,189280.24,189280.24,2016-17
2514,046,460,17344.99,17345.49,2016-17
2515,046,470,50529.85,50531.35,2016-17
2516,046,480,9643.65,9673.08,2016-17
2517,046,490,234518.33,234618.1,2016-17
2518,046,491,91672.99,99211.99,2016-17
2519,046,500,17755.38,17757.63,2016-17
2520,046,510,308347.22,308360.72,2016-17
2521,046,520,24321.25,24348.0,2016-17
2522,046,530,84890.69,84892.69,2016-17
2523,046,540,65619.73,65622.23,2016-17
2524,046,550,140679.77,140757.12,2016-17
2525,046,560,87607.71,87614.71,2016-17
