,prc,lea,expend,fiscal_year
1668,027,740,6036941.0,2014-15
1669,027,750,512750.0,2014-15
1670,027,760,4024243.95,2014-15
1671,027,761,1180617.07,2014-15
1672,027,770,1690803.0,2014-15
1673,027,780,5314145.85,2014-15
1674,027,790,2950820.0,2014-15
1675,027,800,4640578.0,2014-15
1676,027,810,1950167.83,2014-15
1677,027,820,2011896.04,2014-15
1678,027,821,820539.27,2014-15
1679,027,830,1527157.0,2014-15
1680,027,840,1881264.0,2014-15
1681,027,850,1332410.0,2014-15
1682,027,860,1969067.84,2014-15
1683,027,861,309377.0,2014-15
1684,027,862,409942.77,2014-15
1685,027,870,346014.35,2014-15
1686,027,880,787927.83,2014-15
1687,027,890,145072.08,2014-15
1688,027,900,7489356.0,2014-15
1689,027,910,1806648.2,2014-15
1690,027,920,33949159.0,2014-15
1691,027,930,590137.99,2014-15
1692,027,940,430044.0,2014-15
1693,027,950,1111937.55,2014-15
1694,027,960,4817537.0,2014-15
1695,027,970,2226244.16,2014-15
1696,027,980,2313086.32,2014-15
1697,027,990,1182462.0,2014-15
1698,027,995,524236.0,2014-15
1699,029,010,92124.01,2014-15
1700,029,020,78329.0,2014-15
1701,029,030,28700.0,2014-15
1702,029,040,100889.3,2014-15
1703,029,050,31282.0,2014-15
1704,029,060,28886.09,2014-15
1705,029,070,90966.0,2014-15
1706,029,080,74686.69,2014-15
1707,029,090,115000.0,2014-15
1708,029,100,55000.0,2014-15
1709,029,110,176514.0,2014-15
1710,029,111,108663.0,2014-15
1711,029,120,190782.0,2014-15
1712,029,130,168147.0,2014-15
1713,029,132,91229.0,2014-15
1714,029,140,121529.0,2014-15
1715,029,150,14474.06,2014-15
1716,029,160,87843.32,2014-15
1717,029,170,60574.8,2014-15
1718,029,180,138045.24,2014-15
1719,029,181,77248.0,2014-15
1720,029,182,95485.0,2014-15
1721,029,190,65084.0,2014-15
1722,029,200,69704.43,2014-15
1723,029,210,48936.0,2014-15
1724,029,220,42389.19,2014-15
1725,029,230,174628.78,2014-15
1726,029,240,171374.66,2014-15
1727,029,241,85218.63,2014-15
1728,029,250,79169.33,2014-15
1729,029,260,243807.0,2014-15
1730,029,270,70377.75,2014-15
1731,029,280,116254.0,2014-15
1732,029,290,88440.0,2014-15
1733,029,291,102900.0,2014-15
1734,029,292,100000.0,2014-15
1735,029,300,103488.0,2014-15
1736,029,310,83409.0,2014-15
1737,029,320,190849.58,2014-15
1738,029,330,118340.45,2014-15
1739,029,340,200940.0,2014-15
1740,029,350,118132.42,2014-15
1741,029,360,87306.0,2014-15
1742,029,370,79188.0,2014-15
1743,029,380,28998.6,2014-15
1744,029,390,97833.34,2014-15
1745,029,400,58977.59,2014-15
1746,029,410,221376.0,2014-15
1747,029,420,63386.73,2014-15
1748,029,421,76853.0,2014-15
1749,029,422,81682.82,2014-15
1750,029,430,87505.0,2014-15
1751,029,440,86776.04,2014-15
1752,029,450,106924.0,2014-15
1753,029,460,77000.0,2014-15
1754,029,470,96331.93,2014-15
1755,029,480,65000.0,2014-15
1756,029,490,125074.21,2014-15
1757,029,491,72324.52,2014-15
1758,029,500,89017.02,2014-15
1759,029,510,121929.85,2014-15
1760,029,520,40342.0,2014-15
1761,029,530,91705.0,2014-15
1762,029,540,104174.0,2014-15
1763,029,550,88428.13,2014-15
1764,029,560,64329.91,2014-15
1765,029,570,76202.95,2014-15
1766,029,580,78536.0,2014-15
1767,029,590,84324.96,2014-15
1768,029,600,252008.0,2014-15
1769,029,610,50701.04,2014-15
1770,029,620,77960.0,2014-15
1771,029,630,120000.0,2014-15
1772,029,640,179380.88,2014-15
1773,029,650,148530.86,2014-15
1774,029,660,82475.07,2014-15
1775,029,670,35000.0,2014-15
1776,029,680,85779.59,2014-15
1777,029,681,112740.48,2014-15
1778,029,690,56321.0,2014-15
1779,029,700,87699.01,2014-15
1780,029,710,93000.0,2014-15
1781,029,720,89739.06,2014-15
1782,029,730,121672.0,2014-15
1783,029,740,164936.0,2014-15
1784,029,760,118567.72,2014-15
1785,029,761,102359.62,2014-15
1786,029,770,107106.66,2014-15
1787,029,780,149732.52,2014-15
1788,029,790,144583.03,2014-15
1789,029,800,154499.0,2014-15
1790,029,810,107041.74,2014-15
1791,029,820,37884.0,2014-15
1792,029,821,53056.51,2014-15
1793,029,830,117363.0,2014-15
1794,029,840,81070.0,2014-15
1795,029,850,59376.34,2014-15
1796,029,860,31152.88,2014-15
1797,029,861,57296.0,2014-15
1798,029,862,8907.49,2014-15
1799,029,870,65648.98,2014-15
1800,029,880,77758.0,2014-15
1801,029,890,50889.41,2014-15
1802,029,900,111858.88,2014-15
1803,029,910,92867.1,2014-15
1804,029,920,215375.25,2014-15
1805,029,930,58048.0,2014-15
1806,029,940,75300.0,2014-15
1807,029,950,84461.91,2014-15
1808,029,960,93116.66,2014-15
1809,029,970,78769.63,2014-15
1810,029,980,99600.86,2014-15
1811,029,990,74170.0,2014-15
1812,029,995,64882.0,2014-15
1813,030,010,0.0,2014-15
1814,030,040,19.0,2014-15
1815,030,060,15820.0,2014-15
1816,030,080,2575.0,2014-15
1817,030,090,25505.95,2014-15
1818,030,140,5020.0,2014-15
1819,030,150,7205.0,2014-15
1820,030,160,4559.0,2014-15
1821,030,170,0.0,2014-15
1822,030,180,376.44,2014-15
1823,030,181,114397.0,2014-15
1824,030,200,5.93,2014-15
1825,030,220,0.0,2014-15
1826,030,260,69216.34,2014-15
1827,030,270,47049.0,2014-15
1828,030,310,11472.0,2014-15
1829,030,320,59960.37,2014-15
1830,030,340,10087.0,2014-15
1831,030,370,497.53,2014-15
1832,030,380,1662.65,2014-15
1833,030,400,1989.0,2014-15
1834,030,440,0.0,2014-15
1835,030,460,195.84,2014-15
1836,030,540,-737.16,2014-15
1837,030,560,17.0,2014-15
1838,030,580,0.0,2014-15
1839,030,650,6273.0,2014-15
1840,030,680,12201.26,2014-15
1841,030,681,28660.0,2014-15
1842,030,690,5129.0,2014-15
1843,030,700,18761.39,2014-15
1844,030,750,-82.14,2014-15
1845,030,770,359.0,2014-15
1846,030,780,0.0,2014-15
1847,030,790,3700.82,2014-15
1848,030,820,1341.0,2014-15
1849,030,821,8921.06,2014-15
1850,030,860,1295.0,2014-15
1851,030,861,283.24,2014-15
1852,030,862,0.0,2014-15
1853,030,870,0.0,2014-15
1854,030,890,0.0,2014-15
1855,030,900,93650.0,2014-15
1856,030,910,17762.93,2014-15
1857,030,920,5136.0,2014-15
1858,030,930,34312.0,2014-15
1859,030,960,31196.0,2014-15
1860,030,970,1344.0,2014-15
1861,030,980,447.0,2014-15
1862,031,010,3960495.44,2014-15
1863,031,020,1774673.0,2014-15
1864,031,040,2114044.0,2014-15
1865,031,070,1256257.84,2014-15
1866,031,080,1321923.08,2014-15
1867,031,090,1753914.48,2014-15
1868,031,120,4470165.0,2014-15
1869,031,132,265245.0,2014-15
1870,031,140,5305417.05,2014-15
1871,031,150,358126.74,2014-15
1872,031,170,940212.0,2014-15
1873,031,200,319100.49,2014-15
1874,031,210,192576.58,2014-15
1875,031,230,4524441.0,2014-15
1876,031,240,3737485.0,2014-15
1877,031,241,1365408.64,2014-15
1878,031,250,261096.17,2014-15
1879,031,260,1802278.0,2014-15
1880,031,290,3330268.0,2014-15
1881,031,291,746723.0,2014-15
1882,031,292,414181.88,2014-15
1883,031,300,134350.0,2014-15
1884,031,310,5158635.5,2014-15
1885,031,330,3592763.0,2014-15
1886,031,350,3532469.24,2014-15
1887,031,360,3681017.0,2014-15
1888,031,370,812047.0,2014-15
1889,031,380,10459.0,2014-15
1890,031,390,4174199.99,2014-15
1891,031,400,2249666.6,2014-15
1892,031,420,1352736.19,2014-15
1893,031,421,1370346.0,2014-15
1894,031,422,392644.0,2014-15
1895,031,430,12081136.0,2014-15
1896,031,460,1498778.0,2014-15
1897,031,470,5768436.81,2014-15
1898,031,510,12440894.97,2014-15
1899,031,520,114519.0,2014-15
1900,031,530,3717649.93,2014-15
1901,031,540,3520977.0,2014-15
1902,031,550,246681.64,2014-15
1903,031,570,211893.0,2014-15
1904,031,580,1247805.0,2014-15
1905,031,590,2470097.82,2014-15
1906,031,620,1257331.0,2014-15
1907,031,640,7337891.0,2014-15
1908,031,660,871065.0,2014-15
1909,031,670,1099642.0,2014-15
1910,031,700,3109742.77,2014-15
1911,031,710,1734485.0,2014-15
1912,031,720,148130.0,2014-15
1913,031,730,664921.0,2014-15
1914,031,740,5688702.0,2014-15
1915,031,760,8717891.5,2014-15
1916,031,761,1804614.0,2014-15
1917,031,770,4357801.0,2014-15
1918,031,780,18288175.42,2014-15
1919,031,790,6181837.0,2014-15
1920,031,800,4280876.0,2014-15
1921,031,810,3198370.74,2014-15
1922,031,820,4697018.99,2014-15
1923,031,821,1752791.83,2014-15
1924,031,830,3413288.96,2014-15
1925,031,840,3224020.0,2014-15
1926,031,850,2140402.0,2014-15
1927,031,860,3363009.62,2014-15
1928,031,861,397328.0,2014-15
1929,031,862,576900.95,2014-15
1930,031,870,143569.0,2014-15
1931,031,890,107667.0,2014-15
1932,031,900,3689065.0,2014-15
1933,031,910,3352023.01,2014-15
1934,031,930,268188.0,2014-15
1935,031,940,687582.0,2014-15
1936,031,960,6989873.0,2014-15
1937,031,970,2547192.93,2014-15
1938,031,980,6022056.16,2014-15
1939,031,990,2555967.0,2014-15
1940,032,010,10829490.18,2014-15
1941,032,020,2844639.0,2014-15
1942,032,030,845038.0,2014-15
1943,032,040,2063500.0,2014-15
1944,032,050,1771200.0,2014-15
1945,032,060,1195099.56,2014-15
1946,032,070,3912701.0,2014-15
1947,032,080,1435570.79,2014-15
1948,032,090,2209307.0,2014-15
1949,032,100,6013322.0,2014-15
1950,032,110,13229626.0,2014-15
1951,032,111,2179332.0,2014-15
1952,032,120,7176338.0,2014-15
1953,032,130,14212840.8,2014-15
1954,032,132,2853783.75,2014-15
1955,032,140,6417335.34,2014-15
1956,032,150,1054084.41,2014-15
1957,032,160,4496864.06,2014-15
1958,032,170,1515152.84,2014-15
1959,032,180,7597174.0,2014-15
1960,032,181,1985684.0,2014-15
1961,032,182,1476213.0,2014-15
1962,032,190,4662565.0,2014-15
1963,032,200,1790601.57,2014-15
1964,032,210,1207249.0,2014-15
1965,032,220,842622.76,2014-15
1966,032,230,8204918.56,2014-15
1967,032,240,3171351.39,2014-15
1968,032,241,1115302.11,2014-15
1969,032,250,6836899.65,2014-15
1970,032,260,27258417.0,2014-15
1971,032,270,1640202.29,2014-15
1972,032,280,2130173.0,2014-15
1973,032,290,10420422.0,2014-15
1974,032,291,1526677.0,2014-15
1975,032,292,1029337.03,2014-15
1976,032,300,3459168.0,2014-15
1977,032,310,3875297.0,2014-15
1978,032,320,17533846.0,2014-15
1979,032,330,3220457.0,2014-15
1980,032,340,25657074.0,2014-15
1981,032,350,3968136.76,2014-15
1982,032,360,16445612.0,2014-15
1983,032,370,943212.0,2014-15
1984,032,380,698913.87,2014-15
1985,032,390,3933484.56,2014-15
1986,032,400,1478985.0,2014-15
1987,032,410,38890733.0,2014-15
1988,032,420,1791192.48,2014-15
1989,032,421,1677883.0,2014-15
1990,032,422,525563.19,2014-15
1991,032,430,9823537.0,2014-15
1992,032,440,3944053.74,2014-15
1993,032,450,7105046.9,2014-15
1994,032,460,1623387.0,2014-15
1995,032,470,4291625.8,2014-15
1996,032,480,386634.0,2014-15
1997,032,490,8613326.0,2014-15
1998,032,491,2761845.0,2014-15
1999,032,500,2078895.72,2014-15
2000,032,510,18008255.88,2014-15
2001,032,520,650187.99,2014-15
2002,032,530,4714612.56,2014-15
2003,032,540,4951908.0,2014-15
2004,032,550,6271426.62,2014-15
2005,032,560,2567774.45,2014-15
2006,032,570,1344693.0,2014-15
2007,032,580,2042550.0,2014-15
2008,032,590,3530941.67,2014-15
2009,032,600,53156382.04,2014-15
2010,032,610,1122132.0,2014-15
2011,032,620,2209122.0,2014-15
2012,032,630,5797036.0,2014-15
2013,032,640,8605974.13,2014-15
2014,032,650,12304179.87,2014-15
2015,032,660,1227779.03,2014-15
2016,032,670,13642377.0,2014-15
2017,032,680,4020577.0,2014-15
2018,032,681,4725619.12,2014-15
2019,032,690,844405.0,2014-15
2020,032,700,3126097.05,2014-15
2021,032,710,4363739.18,2014-15
2022,032,720,1035720.0,2014-15
2023,032,730,2609246.0,2014-15
2024,032,740,11514248.76,2014-15
2025,032,750,1271071.0,2014-15
2026,032,760,8165935.59,2014-15
2027,032,761,2196001.0,2014-15
2028,032,770,3660241.0,2014-15
2029,032,780,13512868.35,2014-15
2030,032,790,7302995.39,2014-15
2031,032,800,8926777.0,2014-15
2032,032,810,4982060.56,2014-15
2033,032,820,4152696.65,2014-15
2034,032,821,990270.76,2014-15
2035,032,830,3266810.0,2014-15
2036,032,840,4822311.0,2014-15
2037,032,850,3648149.0,2014-15
2038,032,860,4258548.37,2014-15
2039,032,861,617590.0,2014-15
2040,032,862,903431.85,2014-15
2041,032,870,1170112.96,2014-15
2042,032,880,1962753.81,2014-15
2043,032,890,370926.0,2014-15
2044,032,900,16127256.0,2014-15
2045,032,910,3508344.57,2014-15
2046,032,920,79618983.0,2014-15
2047,032,930,1372203.0,2014-15
2048,032,940,745934.0,2014-15
2049,032,950,2549250.39,2014-15
2050,032,960,10276693.0,2014-15
2051,032,970,5146372.26,2014-15
2052,032,980,4914974.58,2014-15
2053,032,990,2988430.0,2014-15
2054,032,995,1252754.0,2014-15
2055,034,010,1158606.0,2014-15
2056,034,020,11553.0,2014-15
2057,034,030,74285.0,2014-15
2058,034,040,184431.0,2014-15
2059,034,050,162657.0,2014-15
2060,034,060,111293.46,2014-15
2061,034,080,129877.65,2014-15
2062,034,090,243295.0,2014-15
2063,034,100,639818.0,2014-15
2064,034,110,42489.74,2014-15
2065,034,111,44687.0,2014-15
2066,034,120,658213.0,2014-15
2067,034,130,207200.0,2014-15
2068,034,132,205.4,2014-15
2069,034,140,99897.0,2014-15
2070,034,150,98616.97,2014-15
2071,034,160,239687.83,2014-15
2072,034,170,70631.0,2014-15
2073,034,180,235799.0,2014-15
2074,034,181,29573.0,2014-15
2075,034,182,102657.0,2014-15
2076,034,190,428647.0,2014-15
2077,034,200,170248.76,2014-15
2078,034,210,113834.39,2014-15
2079,034,220,69135.62,2014-15
2080,034,230,40000.0,2014-15
2081,034,240,313531.94,2014-15
2082,034,241,74951.6,2014-15
2083,034,250,744119.37,2014-15
2084,034,260,2151.0,2014-15
2085,034,270,201081.0,2014-15
2086,034,280,257434.0,2014-15
2087,034,290,1022974.0,2014-15
2088,034,291,34982.0,2014-15
2089,034,292,84955.0,2014-15
2090,034,320,346081.0,2014-15
2091,034,330,18703.96,2014-15
2092,034,340,566273.0,2014-15
2093,034,350,448201.24,2014-15
2094,034,360,510863.0,2014-15
2095,034,370,8000.0,2014-15
2096,034,380,61449.04,2014-15
2097,034,390,184448.07,2014-15
2098,034,400,93738.0,2014-15
2099,034,410,3678313.99,2014-15
2100,034,420,152859.44,2014-15
2101,034,421,26489.0,2014-15
2102,034,422,53075.0,2014-15
2103,034,430,139282.0,2014-15
2104,034,440,178342.4,2014-15
2105,034,450,212147.0,2014-15
2106,034,460,61734.0,2014-15
2107,034,470,169006.0,2014-15
2108,034,480,30738.0,2014-15
2109,034,490,393808.0,2014-15
2110,034,491,333799.0,2014-15
2111,034,500,190834.0,2014-15
2112,034,510,1709398.32,2014-15
2113,034,520,161.48,2014-15
2114,034,530,521169.99,2014-15
2115,034,540,470913.0,2014-15
2116,034,550,590855.26,2014-15
2117,034,560,110578.0,2014-15
2118,034,570,51897.7,2014-15
2119,034,580,173519.0,2014-15
2120,034,590,24877.4,2014-15
2121,034,600,7318923.0,2014-15
2122,034,610,94130.0,2014-15
2123,034,620,68351.0,2014-15
2124,034,640,21690.0,2014-15
2125,034,650,2561.0,2014-15
2126,034,660,91214.0,2014-15
2127,034,670,1283661.0,2014-15
2128,034,680,387969.0,2014-15
2129,034,681,631263.34,2014-15
2130,034,690,65319.0,2014-15
2131,034,700,100298.4,2014-15
2132,034,710,462254.99,2014-15
2133,034,720,92215.0,2014-15
2134,034,730,236942.0,2014-15
2135,034,740,1221750.0,2014-15
2136,034,750,116396.0,2014-15
2137,034,760,926504.22,2014-15
2138,034,761,242426.0,2014-15
2139,034,770,280476.0,2014-15
2140,034,780,1204371.67,2014-15
2141,034,790,215925.59,2014-15
2142,034,800,1015444.0,2014-15
2143,034,810,424632.12,2014-15
2144,034,820,441813.98,2014-15
2145,034,830,311227.0,2014-15
2146,034,850,335510.0,2014-15
2147,034,860,56680.99,2014-15
2148,034,861,63832.0,2014-15
2149,034,862,77786.56,2014-15
2150,034,870,10000.0,2014-15
2151,034,880,180249.59,2014-15
2152,034,890,27108.8,2014-15
2153,034,900,806711.0,2014-15
2154,034,910,334860.73,2014-15
2155,034,920,562.13,2014-15
2156,034,930,121571.0,2014-15
2157,034,940,87092.0,2014-15
2158,034,950,171029.66,2014-15
2159,034,960,976972.0,2014-15
2160,034,970,113106.0,2014-15
2161,034,980,69364.32,2014-15
2162,034,990,118330.0,2014-15
2163,039,010,100325.0,2014-15
2164,039,060,31457.64,2014-15
2165,039,070,0.0,2014-15
2166,039,080,41317.0,2014-15
2167,039,100,379653.0,2014-15
2168,039,110,215600.0,2014-15
2169,039,120,208000.0,2014-15
2170,039,130,728000.0,2014-15
2171,039,140,167466.0,2014-15
2172,039,160,30800.0,2014-15
2173,039,220,25640.0,2014-15
2174,039,230,132708.76,2014-15
2175,039,240,182067.0,2014-15
2176,039,260,336000.0,2014-15
2177,039,280,41718.0,2014-15
2178,039,290,202941.85,2014-15
2179,039,292,41360.0,2014-15
2180,039,310,297250.0,2014-15
2181,039,330,18993.05,2014-15
2182,039,350,150976.0,2014-15
2183,039,360,400000.0,2014-15
2184,039,370,28000.0,2014-15
2185,039,400,32728.0,2014-15
2186,039,420,35926.0,2014-15
2187,039,421,46610.0,2014-15
2188,039,460,29600.0,2014-15
2189,039,530,120000.0,2014-15
2190,039,540,84000.0,2014-15
2191,039,550,0.0,2014-15
2192,039,560,39722.0,2014-15
2193,039,570,40000.0,2014-15
2194,039,580,29467.0,2014-15
2195,039,590,65702.0,2014-15
2196,039,610,32000.0,2014-15
2197,039,630,73493.0,2014-15
2198,039,650,410117.0,2014-15
2199,039,680,160000.0,2014-15
2200,039,720,38807.08,2014-15
2201,039,750,28000.0,2014-15
2202,039,770,13123.09,2014-15
2203,039,790,166500.0,2014-15
2204,039,800,212918.08,2014-15
2205,039,810,69457.0,2014-15
2206,039,830,42000.0,2014-15
2207,039,840,116667.0,2014-15
2208,039,850,47212.54,2014-15
2209,039,860,171200.0,2014-15
2210,039,870,70313.0,2014-15
2211,039,940,28571.66,2014-15
2212,039,960,163587.0,2014-15
2213,039,990,63949.0,2014-15
2214,039,995,22917.0,2014-15
2215,040,070,161396.21,2014-15
2216,040,130,302339.18,2014-15
2217,040,340,13849.15,2014-15
2218,040,400,193797.17,2014-15
2219,040,500,42789.97,2014-15
2220,040,590,78672.81,2014-15
2221,040,600,261003.7,2014-15
2222,040,620,316375.85,2014-15
2223,040,660,55904.57,2014-15
2224,040,740,386906.57,2014-15
2225,040,780,87464.66,2014-15
2226,040,850,90301.74,2014-15
2227,040,862,34362.55,2014-15
2228,040,920,223804.0,2014-15
2229,041,040,0.0,2014-15
2230,041,050,0.0,2014-15
2231,041,060,750.0,2014-15
2232,041,080,4224.0,2014-15
2233,041,100,12587.5,2014-15
2234,041,120,387.0,2014-15
2235,041,130,9201.0,2014-15
2236,041,132,2056.0,2014-15
2237,041,150,2456.0,2014-15
2238,041,160,34000.0,2014-15
2239,041,180,4725.0,2014-15
2240,041,190,5921.0,2014-15
2241,041,200,3480.0,2014-15
2242,041,241,0.0,2014-15
2243,041,260,12738.0,2014-15
2244,041,270,4457.0,2014-15
2245,041,310,7200.0,2014-15
2246,041,320,26227.6,2014-15
2247,041,330,0.0,2014-15
2248,041,360,58240.0,2014-15
2249,041,370,234.0,2014-15
2250,041,380,1241.0,2014-15
2251,041,390,4725.0,2014-15
2252,041,400,2220.0,2014-15
2253,041,410,35842.79,2014-15
2254,041,420,2889.0,2014-15
2255,041,422,7100.0,2014-15
2256,041,430,3652.62,2014-15
2257,041,450,34498.0,2014-15
2258,041,460,0.0,2014-15
2259,041,490,0.0,2014-15
2260,041,491,6777.0,2014-15
2261,041,500,9975.0,2014-15
2262,041,550,24000.0,2014-15
2263,041,570,3375.0,2014-15
2264,041,590,20132.0,2014-15
2265,041,610,7112.0,2014-15
2266,041,650,8679.12,2014-15
2267,041,660,14000.0,2014-15
2268,041,670,21.0,2014-15
2269,041,680,0.0,2014-15
2270,041,690,5948.0,2014-15
2271,041,700,5171.0,2014-15
2272,041,710,34000.0,2014-15
2273,041,730,2762.0,2014-15
2274,041,750,5093.0,2014-15
2275,041,770,12779.0,2014-15
2276,041,780,0.0,2014-15
2277,041,790,8725.0,2014-15
2278,041,800,11585.0,2014-15
2279,041,821,3313.2,2014-15
2280,041,830,5250.0,2014-15
2281,041,860,3445.0,2014-15
2282,041,870,2328.0,2014-15
2283,041,880,1349.0,2014-15
2284,041,910,5414.0,2014-15
2285,041,920,17742.42,2014-15
2286,041,930,2808.0,2014-15
2287,041,940,2729.0,2014-15
2288,041,950,2178.0,2014-15
2289,041,960,218.0,2014-15
2290,041,995,2500.0,2014-15
2291,042,010,363849.46,2014-15
2292,042,040,92509.83,2014-15
2293,042,080,87082.64,2014-15
2294,042,140,258098.0,2014-15
2295,042,310,353549.13,2014-15
2296,042,320,342921.37,2014-15
2297,042,340,433975.46,2014-15
2298,042,400,209329.38,2014-15
2299,042,420,64794.75,2014-15
2300,042,470,64682.84,2014-15
2301,042,480,71329.33,2014-15
2302,042,580,203824.64,2014-15
2303,042,590,196132.57,2014-15
2304,042,640,219039.88,2014-15
2305,042,690,128721.49,2014-15
2306,042,730,68173.48,2014-15
2307,042,770,201875.54,2014-15
2308,042,830,238889.64,2014-15
2309,042,870,74280.72,2014-15
2310,042,910,256494.51,2014-15
2311,043,010,349933.64,2014-15
2312,043,040,425072.45,2014-15
2313,043,080,304562.38,2014-15
2314,043,140,233322.0,2014-15
2315,043,310,291653.0,2014-15
2316,043,320,423260.0,2014-15
2317,043,340,349983.0,2014-15
2318,043,400,174992.0,2014-15
2319,043,420,285907.51,2014-15
2320,043,470,327434.99,2014-15
2321,043,480,62256.0,2014-15
2322,043,580,188077.0,2014-15
2323,043,590,175063.28,2014-15
2324,043,640,174991.57,2014-15
2325,043,690,253503.0,2014-15
2326,043,730,165104.55,2014-15
2327,043,770,174992.0,2014-15
2328,043,830,480835.0,2014-15
2329,043,870,189283.98,2014-15
2330,043,910,339226.24,2014-15
2331,043,960,631867.0,2014-15
2332,045,010,59156.34,2014-15
2333,045,020,7596.6,2014-15
2334,045,030,4675.18,2014-15
2335,045,040,25207.1,2014-15
2336,045,050,14190.5,2014-15
2337,045,060,8402.59,2014-15
2338,045,070,29665.07,2014-15
2339,045,080,10620.22,2014-15
2340,045,090,16549.45,2014-15
2341,045,100,37564.52,2014-15
2342,045,110,92850.88,2014-15
2343,045,111,10981.5,2014-15
2344,045,120,24571.79,2014-15
2345,045,130,70846.09,2014-15
2346,045,132,13036.31,2014-15
2347,045,140,35341.08,2014-15
2348,045,150,7451.11,2014-15
2349,045,160,40016.95,2014-15
2350,045,170,11042.99,2014-15
2351,045,180,50662.8,2014-15
2352,045,181,11081.38,2014-15
2353,045,182,9746.71,2014-15
2354,045,190,34805.87,2014-15
2355,045,200,4896.67,2014-15
2356,045,210,4299.99,2014-15
2357,045,220,3190.23,2014-15
2358,045,230,48522.84,2014-15
2359,045,240,23479.3,2014-15
2360,045,241,13320.05,2014-15
2361,045,250,34931.11,2014-15
2362,045,260,187864.11,2014-15
2363,045,270,16586.1,2014-15
2364,045,280,51932.78,2014-15
2365,045,290,63837.45,2014-15
2366,045,291,7908.86,2014-15
2367,045,292,7395.12,2014-15
2368,045,300,15716.97,2014-15
2369,045,310,30361.54,2014-15
2370,045,320,123791.62,2014-15
2371,045,330,17087.61,2014-15
2372,045,340,240566.47,2014-15
2373,045,350,22477.55,2014-15
2374,045,360,98782.48,2014-15
2375,045,370,7371.62,2014-15
2376,045,380,7919.15,2014-15
2377,045,390,22417.23,2014-15
2378,045,400,10315.29,2014-15
2379,045,410,298511.22,2014-15
2380,045,420,17807.53,2014-15
2381,045,421,14628.91,2014-15
2382,045,422,1965.76,2014-15
2383,045,430,54619.86,2014-15
2384,045,440,20395.0,2014-15
2385,045,450,53073.36,2014-15
2386,045,460,10607.59,2014-15
2387,045,470,27348.35,2014-15
2388,045,480,5521.37,2014-15
2389,045,490,43564.51,2014-15
2390,045,491,15205.78,2014-15
2391,045,500,6113.95,2014-15
2392,045,510,54883.97,2014-15
2393,045,520,7256.03,2014-15
2394,045,530,31564.93,2014-15
2395,045,540,33373.85,2014-15
2396,045,550,28714.45,2014-15
2397,045,560,18365.85,2014-15
2398,045,570,7034.62,2014-15
2399,045,580,19411.11,2014-15
2400,045,590,16415.15,2014-15
2401,045,600,392914.28,2014-15
2402,045,610,4914.4,2014-15
2403,045,620,17838.71,2014-15
2404,045,630,30543.46,2014-15
2405,045,640,41120.21,2014-15
2406,045,650,90373.0,2014-15
2407,045,660,3301.87,2014-15
2408,045,670,50614.2,2014-15
2409,045,680,31040.9,2014-15
2410,045,681,47763.17,2014-15
2411,045,690,2449.18,2014-15
2412,045,700,15549.13,2014-15
2413,045,710,26647.54,2014-15
2414,045,720,2553.65,2014-15
2415,045,730,14911.23,2014-15
2416,045,740,62314.91,2014-15
2417,045,750,15513.0,2014-15
2418,045,760,56671.28,2014-15
2419,045,761,5452.7,2014-15
2420,045,770,23846.93,2014-15
2421,045,780,74714.93,2014-15
2422,045,790,66877.56,2014-15
2423,045,800,59702.55,2014-15
2424,045,810,18623.26,2014-15
2425,045,820,20274.34,2014-15
2426,045,821,7878.74,2014-15
2427,045,830,25531.36,2014-15
2428,045,840,19670.16,2014-15
2429,045,850,30072.2,2014-15
2430,045,860,17628.91,2014-15
2431,045,861,2779.47,2014-15
2432,045,862,5080.7,2014-15
2433,045,870,9045.92,2014-15
2434,045,880,8944.85,2014-15
2435,045,890,1695.74,2014-15
2436,045,900,107611.16,2014-15
2437,045,910,46707.95,2014-15
2438,045,920,561760.88,2014-15
2439,045,930,8477.34,2014-15
2440,045,940,9093.11,2014-15
2441,045,950,15965.31,2014-15
2442,045,960,63667.42,2014-15
2443,045,970,24709.71,2014-15
2444,045,980,25020.8,2014-15
2445,045,990,18980.45,2014-15
2446,045,995,6788.9,2014-15
2447,046,181,25286.0,2014-15
2448,046,320,35880.0,2014-15
2449,046,340,51120.0,2014-15
2450,046,360,35060.0,2014-15
2451,046,410,260155.0,2014-15
2452,046,490,54120.0,2014-15
2453,046,540,25722.0,2014-15
2454,046,600,339183.0,2014-15
2455,046,640,12190.0,2014-15
2456,046,670,14055.0,2014-15
2457,046,680,25140.0,2014-15
2458,046,790,21730.0,2014-15
2459,046,900,39360.0,2014-15
2460,046,920,186890.0,2014-15
2461,046,980,34348.0,2014-15
2462,054,010,1947136.79,2014-15
2463,054,020,2958.0,2014-15
2464,054,030,99832.0,2014-15
2465,054,040,70231.0,2014-15
2466,054,050,97550.0,2014-15
2467,054,060,119861.06,2014-15
2468,054,070,323150.0,2014-15
2469,054,080,43858.94,2014-15
2470,054,090,245494.0,2014-15
2471,054,100,287202.0,2014-15
2472,054,110,88809.67,2014-15
2473,054,111,53616.0,2014-15
2474,054,120,744220.0,2014-15
2475,054,130,275496.0,2014-15
2476,054,140,202178.0,2014-15
2477,054,160,56973.0,2014-15
2478,054,170,45233.0,2014-15
2479,054,180,865998.0,2014-15
2480,054,181,45914.0,2014-15
